"GENEID","gene_1","log2FC_control_vs_FA","padj_control_vs_FA","gene_2","log2FC_control_vs_FA_edited","padj_control_vs_FA_edited","gene","dist_diag","significant"
"ENSG00000185304","RGPD2",4.5848669887624,1.02908944896984e-26,"RGPD2",3.83181621255456,2.48384944629679e-10,"RGPD2",0.532487310434357,TRUE
"ENSG00000165060","FXN",-2.16459295865401,1.64186893320952e-18,"FXN",-0.315846572421333,0.810362622798843,"FXN",1.30726110639925,TRUE
"ENSG00000270641","TSIX",-5.40914520021722,1.15463534188619e-16,"TSIX",-2.34945382910918,0.999991169262577,"TSIX",2.16352851684846,TRUE
"ENSG00000288709","F8A2",-10.7348117041956,4.45299657154784e-14,"F8A2",-3.58706331319413,0.942329757159713,"F8A2",5.05422135749235,TRUE
"ENSG00000229807","XIST",-6.73089774480679,9.60746834815911e-10,"XIST",-6.51236827344097,3.99521367538183e-10,"XIST",0.154523671091882,TRUE
"ENSG00000182983","ZNF662",-9.42865715603828,2.33722214671006e-08,"ZNF662",-3.52960681780512,0.00327098962512524,"ZNF662",4.17125849672546,TRUE
"ENSG00000285304","ENSG00000285304",-9.32500905380238,2.7502869994651e-08,"ENSG00000285304",-1.56734494750861,0.999991169262577,"ENSG00000285304",5.4854968957278,TRUE
"ENSG00000170542","SERPINB9",1.31641033593904,9.02815053607241e-07,"SERPINB9",1.24769382965744,0.00104090995944809,"SERPINB9",0.0485899075711653,TRUE
"ENSG00000037280","FLT4",-1.74829303010152,1.30210492302489e-06,"FLT4",-0.997376733079319,0.0960582046553265,"FLT4",0.530978005727889,TRUE
"ENSG00000124588","NQO2",-1.40245526528931,6.71494435468966e-06,"NQO2",-1.40268668540824,0.000128661511759089,"NQO2",0.000163638735399471,TRUE
"ENSG00000165118","QNG1",-2.38771766554521,3.30992922680934e-05,"QNG1",-3.43615413962871,0.475268145202469,"QNG1",0.741356540467761,TRUE
"ENSG00000237296","SMG1P1",-21.6984395717542,4.35901596158595e-05,"SMG1P1",-21.5857685602097,4.58448702762683e-05,"SMG1P1",0.0796704363062758,TRUE
"ENSG00000124942","AHNAK",1.50805302572942,9.14864913977209e-05,"AHNAK",0.527039094513766,0.970782698044185,"AHNAK",0.693681603201059,TRUE
"ENSG00000130021","PUDP",-0.977916581650905,0.000229718994865309,"PUDP",-0.500527932083207,0.596707150028144,"PUDP",0.337564751370808,TRUE
"ENSG00000100968","NFATC4",1.10698571496314,0.000282221011824798,"NFATC4",0.849741086205863,0.0830698859389548,"NFATC4",0.181899421418085,TRUE
"ENSG00000277991","ENSG00000277991",-2.35218970501689,0.000587825098273009,"ENSG00000277991",-3.8484852926502,NA,"ENSG00000277991",1.05804075667503,TRUE
"ENSG00000119125","GDA",-3.1357863271492,0.000692844674614928,"GDA",-3.57133915684437,0.447843497553916,"GDA",0.307982359442442,TRUE
"ENSG00000288722","F8A1",1.39690708522008,0.000692844674614928,"F8A1",1.42474435545354,2.46096272351935e-05,"F8A1",0.0196839225518043,TRUE
"ENSG00000055609","KMT2C",1.11206950481722,0.000963065747235606,"KMT2C",0.763240936533313,0.00666591367769649,"KMT2C",0.246659046105143,TRUE
"ENSG00000259370","ENSG00000259370",5.37162875680433,0.000963065747235606,"ENSG00000259370",1.02869615701529,0.999991169262577,"ENSG00000259370",3.07091709154696,TRUE
"ENSG00000050327","ARHGEF5",1.38033397375834,0.00101380273529002,"ARHGEF5",1.44528201102812,0.000922527010500853,"ARHGEF5",0.0459251975782212,TRUE
"ENSG00000170549","IRX1",3.14738244373631,0.00114685950452762,"IRX1",1.61146994614399,0.518571336156695,"IRX1",1.08605414235669,TRUE
"ENSG00000042062","RIPOR3",2.50838865273571,0.00140648367831499,"RIPOR3",2.42536905768629,0.000303189706538499,"RIPOR3",0.0587037186308064,TRUE
"ENSG00000146674","IGFBP3",1.25775609027531,0.00182775289085519,"IGFBP3",1.0408725060394,0.0542404286161257,"IGFBP3",0.153359853141254,TRUE
"ENSG00000184363","PKP3",1.38812761777076,0.00205583783092754,"PKP3",0.952034163006271,0.619596943427888,"PKP3",0.308364639095042,TRUE
"ENSG00000173193","PARP14",1.05311420274099,0.00285432994550908,"PARP14",0.887911248471856,0.00231692693681191,"PARP14",0.116816129235753,TRUE
"ENSG00000269564","ENSG00000269564",7.8392619517937,0.00327896858094791,"ENSG00000269564",5.90530449334721,0.546801430464633,"ENSG00000269564",1.36751443339381,TRUE
"ENSG00000130477","UNC13A",-0.897010512780363,0.00358194500378717,"UNC13A",-0.699332549523384,0.0407055160063075,"UNC13A",0.139779428310155,TRUE
"ENSG00000067048","DDX3Y",13.6288009988445,0.00429321211827136,"DDX3Y",13.7070390828501,0.0852254036399125,"DDX3Y",0.0553226797474412,TRUE
"ENSG00000196767","POU3F4",1.95908355475572,0.00429321211827136,"POU3F4",-0.353828250504494,0.999991169262577,"POU3F4",1.63547562178592,TRUE
"ENSG00000288920","RPSA2",1.15732098728164,0.00429321211827136,"RPSA2",0.950324632961797,0.0487643214981962,"RPSA2",0.146368525820451,TRUE
"ENSG00000100078","PLA2G3",-1.005128355438,0.00469027891306219,"PLA2G3",-0.644318824673177,0.319589290345372,"PLA2G3",0.255130865920541,TRUE
"ENSG00000250007","GJD2-DT",-7.46857887296196,0.00485208306648073,"GJD2-DT",-1.30683325455816,0.999991169262577,"GJD2-DT",4.35701211071983,TRUE
"ENSG00000224846","NQO2-AS1",5.97385620426129,0.0063304113947849,"NQO2-AS1",5.31565974858657,0.0230287461212481,"NQO2-AS1",0.465415177160546,TRUE
"ENSG00000148926","ADM",-1.0624830010797,0.00706782443289488,"ADM",-1.14932525510056,4.18519788932004e-05,"ADM",0.0614067467116769,TRUE
"ENSG00000085491","SLC25A24",-1.02814294100997,0.00819528444459365,"SLC25A24",-0.708030086726408,0.90822587790809,"SLC25A24",0.226353970008886,TRUE
"ENSG00000293442","PRKY",9.646659312651,0.00821578009631706,"PRKY",9.63121498450816,0.219440817558562,"PRKY",0.0109207891606759,TRUE
"ENSG00000065621","GSTO2",1.36329465349678,0.00946396769381779,"GSTO2",0.915197107883061,0.229004575129667,"GSTO2",0.316852813136512,TRUE
"ENSG00000172339","ALG14",-2.24824460561236,0.0107120526783943,"ALG14",-0.740818836678413,0.9977386174003,"ALG14",1.06591098334854,TRUE
"ENSG00000149418","ST14",-0.792354236227619,0.0112560622393957,"ST14",-0.405199594314828,0.639092853007001,"ST14",0.273759672664384,TRUE
"ENSG00000172201","ID4",1.69790973699007,0.0121900733544126,"ID4",0.438491675687667,0.999991169262577,"ID4",0.890543051495743,TRUE
"ENSG00000106078","COBL",0.816450235477508,0.0124136093404465,"COBL",0.490525601493878,0.331552471159381,"COBL",0.230463518845568,TRUE
"ENSG00000134602","STK26",-0.589015068345155,0.0124136093404465,"STK26",-0.614690862734285,0.00238479178573241,"STK26",0.0181555283249056,TRUE
"ENSG00000100767","PAPLN",1.24725135952174,0.013807382227227,"PAPLN",0.614669449281739,0.502131616031193,"PAPLN",0.447302958386642,TRUE
"ENSG00000248746","ACTN3",1.16909198592988,0.013807382227227,"ACTN3",0.805656870236062,0.342223872315674,"ACTN3",0.256987434828414,TRUE
"ENSG00000125285","SOX21",1.71435398263504,0.0141678473137185,"SOX21",1.36920135913489,0.156533123758912,"SOX21",0.244059760621287,TRUE
"ENSG00000136205","TNS3",0.844422095059025,0.015004240451912,"TNS3",0.196972860396391,0.999991169262577,"TNS3",0.457815744303989,TRUE
"ENSG00000188177","ZC3H6",1.61488532207321,0.015004240451912,"ZC3H6",1.05629799001926,0.113278664504218,"ZC3H6",0.394980890380245,TRUE
"ENSG00000248593","DSTNP2",7.10075721111851,0.015004240451912,"DSTNP2",5.48993366966778,0.688250237077257,"DSTNP2",1.13902424945474,TRUE
"ENSG00000267568","ENSG00000267568",4.00614675527474,0.015004240451912,"ENSG00000267568",1.19625179402609,0.999991169262577,"ENSG00000267568",1.98689578152083,TRUE
"ENSG00000286053","ASDURF",-2.0015137014864,0.015004240451912,"ASDURF",-2.30601715782014,0.0163392170966943,"ASDURF",0.215316458868329,TRUE
"ENSG00000114374","USP9Y",13.0503946351673,0.0153340983587726,"USP9Y",12.9915757059623,0.129553872332286,"USP9Y",0.0415912637030344,TRUE
"ENSG00000166816","LDHD",2.09328773523336,0.0169030104329787,"LDHD",1.27901314391334,0.453010179145833,"LDHD",0.575779085270295,TRUE
"ENSG00000087510","TFAP2C",1.42667449469323,0.0180675378268917,"TFAP2C",0.906925212315201,0.427431666465844,"TFAP2C",0.367518242086349,TRUE
"ENSG00000108821","COL1A1",0.728872830094394,0.0210756416497726,"COL1A1",0.229871779238425,0.999991169262577,"COL1A1",0.352847026879469,TRUE
"ENSG00000104327","CALB1",-0.962227038939427,0.0211386999044177,"CALB1",-0.593110051398436,0.450692196484789,"CALB1",0.261005124941385,TRUE
"ENSG00000142449","FBN3",1.07663886440564,0.0211386999044177,"FBN3",1.11101150511199,0.00606118308451179,"FBN3",0.0243051273307435,TRUE
"ENSG00000125414","MYH2",-1.81551110446831,0.0219290752988673,"MYH2",-0.506363299427509,0.999991169262577,"MYH2",0.925707290519831,TRUE
"ENSG00000173064","HECTD4",0.832506010274272,0.0225602574893725,"HECTD4",1.00333988978541,0.016774953740895,"HECTD4",0.120797794658729,TRUE
"ENSG00000164684","ZNF704",1.69176301141428,0.0237683927724874,"ZNF704",0.173256286283576,0.999991169262577,"ZNF704",1.0737464026173,TRUE
"ENSG00000180592","SKIDA1",1.50547803080875,0.0237683927724874,"SKIDA1",0.556702021002674,0.703684855720786,"SKIDA1",0.670885950360987,TRUE
"ENSG00000158092","NCK1",-0.8182213288207,0.0246055976463927,"NCK1",-0.126375063436512,0.999991169262577,"NCK1",0.489209185791747,TRUE
"ENSG00000168004","PLAAT5",1.84941456774142,0.0246055976463927,"PLAAT5",1.32341861144545,0.172173660718399,"PLAAT5",0.371935307573579,TRUE
"ENSG00000205133","TRIQK",0.900849249915618,0.0246055976463927,"TRIQK",0.254466172926236,0.999991169262577,"TRIQK",0.457061856983418,TRUE
"ENSG00000249992","TMEM158",1.08248975802878,0.0246055976463927,"TMEM158",0.360558838968758,0.888881450831273,"TMEM158",0.510482248415582,TRUE
"ENSG00000277586","NEFL",0.945238064923894,0.0246055976463927,"NEFL",0.65664822075414,0.368883555089463,"NEFL",0.204063835794002,TRUE
"ENSG00000065320","NTN1",1.78092183130709,0.0253826611247099,"NTN1",1.14918488404421,0.591836177280032,"NTN1",0.446705479335675,TRUE
"ENSG00000163867","ZMYM6",0.908653719956283,0.0258618578683203,"ZMYM6",0.406929120283297,0.85990123813611,"ZMYM6",0.354772866716874,TRUE
"ENSG00000254377","MIR124-2HG",3.25682346511918,0.0258618578683203,"MIR124-2HG",2.88858658626349,0.132618701903641,"MIR124-2HG",0.260382794121825,TRUE
"ENSG00000141934","PLPP2",0.896153285436561,0.0259862205462455,"PLPP2",1.14116929605882,8.99154465983002e-05,"PLPP2",0.173252482610275,TRUE
"ENSG00000274588","DGKK",-1.04309385652933,0.0259862205462455,"DGKK",-0.55123309595387,0.726337402840695,"DGKK",0.347798079202478,TRUE
"ENSG00000291065","ENSG00000291065",-0.676607452599102,0.0275496852404371,"ENSG00000291065",-0.231563313071262,0.964079943977006,"ENSG00000291065",0.314693728987468,TRUE
"ENSG00000167525","PROCA1",1.18824456766224,0.0282078445942838,"PROCA1",0.564647817375922,0.756335404881202,"PROCA1",0.44094949085335,TRUE
"ENSG00000197467","COL13A1",1.88470783201138,0.0283559403296643,"COL13A1",1.60813889001837,0.121462325666231,"COL13A1",0.195563774348842,TRUE
"ENSG00000279377","ENSG00000279377",-1.24532265359327,0.0285601026162438,"ENSG00000279377",-3.14473534169062,0.673374495826093,"ENSG00000279377",1.34308759202541,TRUE
"ENSG00000281406","BLACAT1",-1.06215940290253,0.0299089080833931,"BLACAT1",-0.25278227807619,0.999991169262577,"BLACAT1",0.572316053501976,TRUE
"ENSG00000113504","SLC12A7",0.676423289943725,0.0305047598322027,"SLC12A7",0.728386106776847,0.073847577429581,"SLC12A7",0.036743260152255,TRUE
"ENSG00000162407","PLPP3",0.836381358813774,0.0318436578953785,"PLPP3",0.631193812382321,0.351780355370825,"PLPP3",0.14508950549671,TRUE
"ENSG00000099866","MADCAM1",2.68411632526315,0.0337389243394352,"MADCAM1",0.761277350987117,0.999991169262577,"MADCAM1",1.35965247784037,TRUE
"ENSG00000114200","BCHE",-1.70211562691843,0.0339268356958843,"BCHE",-0.268116591932262,0.999991169262577,"BCHE",1.01399044185369,TRUE
"ENSG00000291240","ENSG00000291240",6.884237442253,0.0341165793370939,NA,NA,NA,"ENSG00000291240",NA,TRUE
"ENSG00000072657","TRHDE",-1.84429221157264,0.0341924218538015,"TRHDE",-0.315961518528776,0.999991169262577,"TRHDE",1.08069299694685,TRUE
"ENSG00000169562","GJB1",-7.23205000804285,0.0359743906088436,"GJB1",-3.79941235875675,0.553929652281913,"GJB1",2.42724135916645,TRUE
"ENSG00000167393","PPP2R3B",0.743984653781546,0.0366637308702015,"PPP2R3B",0.346141686145384,0.788049201389769,"PPP2R3B",0.28131746026291,TRUE
"ENSG00000107742","SPOCK2",2.28562038113441,0.0369439672626207,"SPOCK2",1.73823307597122,0.157723497557294,"SPOCK2",0.387061275416323,TRUE
"ENSG00000123130","ACOT9",-0.755711996519414,0.0401405884254068,"ACOT9",-0.664129943937007,0.0820468893460727,"ACOT9",0.0647582904160024,TRUE
"ENSG00000228592","ENSG00000228592",-0.966464902036976,0.0403059217324647,"ENSG00000228592",-0.571415961171883,0.531070467178173,"ENSG00000228592",0.279341784986271,TRUE
"ENSG00000244617","ASPRV1",-6.95983233211987,0.0405892062420409,"ASPRV1",-0.27050969786144,0.999991169262577,"ASPRV1",4.73006539622879,TRUE
"ENSG00000106018","VIPR2",1.92242970343504,0.0410962981003942,"VIPR2",0.887404828716375,0.999991169262577,"VIPR2",0.731873107610324,TRUE
"ENSG00000154734","ADAMTS1",-1.1861477674299,0.0425667664204283,"ADAMTS1",-0.370968652424031,0.989077090012349,"ADAMTS1",0.576418680102298,TRUE
"ENSG00000133710","SPINK5",1.87711122048992,0.0431728792478062,"SPINK5",1.32950873363328,0.454070469166746,"SPINK5",0.387213431850947,TRUE
"ENSG00000142197","DOP1B",1.19830274219538,0.0432462666108984,"DOP1B",0.578477606554289,0.546898084152934,"DOP1B",0.438282556561686,TRUE
"ENSG00000240038","AMY2B",2.29270443333971,0.0434389697902191,"AMY2B",1.49274659158362,0.469334408318914,"AMY2B",0.565655614569085,TRUE
"ENSG00000080503","SMARCA2",1.08030802865034,0.0442779993745252,"SMARCA2",0.763888940703238,0.688250237077257,"SMARCA2",0.223742082784262,TRUE
"ENSG00000144031","ANKRD53",-7.05225865975956,0.0452705533943671,"ANKRD53",-0.846777449431625,0.999991169262577,"ANKRD53",4.38793784434859,TRUE
"ENSG00000164251","F2RL1",0.925713261755742,0.0459690635672897,"F2RL1",0.61242816613466,0.427862219877685,"F2RL1",0.221526015558342,TRUE
"ENSG00000068137","PLEKHH3",0.981735802707775,0.0480210768110089,"PLEKHH3",1.0979520574308,0.0994103229033582,"PLEKHH3",0.0821773017987564,TRUE
"ENSG00000135423","GLS2",1.22578660378672,0.0486645636415604,"GLS2",1.24387437862368,0.0456277454048498,"GLS2",0.0127899882437877,TRUE
"ENSG00000174306","ZHX3",1.94932910661732,0.0528484931363321,"ZHX3",2.11297182390188,0.00314204291619065,"ZHX3",0.115712875083706,TRUE
"ENSG00000268658","LINC00664",-2.11100314722609,0.0528484931363321,"LINC00664",-2.62391288911153,0.868648315138999,"LINC00664",0.362681956623836,FALSE
"ENSG00000270885","RASL10B",-0.881519625023582,0.0528484931363321,"RASL10B",-0.396761630843925,0.953759772020261,"RASL10B",0.342775664918824,FALSE
"ENSG00000129911","KLF16",-0.794256604417947,0.056279172597783,"KLF16",-0.848017733349579,0.0381828353733758,"KLF16",0.0380148588318017,TRUE
"ENSG00000179546","HTR1D",1.35724460522638,0.056279172597783,"HTR1D",0.654045977490191,0.76434538998966,"HTR1D",0.497236518193332,FALSE
"ENSG00000197461","PDGFA",1.0017995511001,0.056279172597783,"PDGFA",0.914239681994247,0.233920853030912,"PDGFA",0.0619141772045531,FALSE
"ENSG00000289075","ENSG00000289075",1.85455747362072,0.0590355570167149,"ENSG00000289075",1.19312338223662,0.492800619390542,"ENSG00000289075",0.467704531325655,FALSE
"ENSG00000129824","RPS4Y1",13.9918161509701,0.0590436227094785,"RPS4Y1",13.8349473224732,0.0792983673566253,"RPS4Y1",0.110923012386993,FALSE
"ENSG00000107551","RASSF4",1.09821529854624,0.0594630937410837,"RASSF4",0.724757897540909,0.499471178673294,"RASSF4",0.264074260735172,FALSE
"ENSG00000186704","DTX2P1",-6.79736040866755,0.0594630937410837,"DTX2P1",-1.90644327886143,0.962220336497373,"DTX2P1",3.45840066870735,FALSE
"ENSG00000166415","WDR72",1.58195532349631,0.062550279718298,"WDR72",0.625380255464086,0.999991169262577,"WDR72",0.676400717319569,FALSE
"ENSG00000138468","SENP7",1.06435856102385,0.0634964978341628,"SENP7",0.81824525426595,0.334167081225766,"SENP7",0.174028388148753,FALSE
"ENSG00000176728","TTTY14",10.2412964243212,0.0634964978341628,"TTTY14",9.63005714029679,0.129553872332286,"TTTY14",0.432211442661237,FALSE
"ENSG00000215030","RPL13P12",3.84145926121854,0.0658791444680182,"RPL13P12",3.5627506970203,0.157723497557294,"RPL13P12",0.197076715719339,FALSE
"ENSG00000196236","XPNPEP3",0.728090078647835,0.0671059380862467,"XPNPEP3",0.856602912303122,0.0406509481781546,"XPNPEP3",0.0908722961471524,TRUE
"ENSG00000115461","IGFBP5",1.75961555844285,0.0675145421131222,"IGFBP5",0.621632177338474,0.999991169262577,"IGFBP5",0.804675765656501,FALSE
"ENSG00000266074","BAHCC1",2.40821471810256,0.068551585259284,"BAHCC1",1.97945382011594,0.328474138465111,"BAHCC1",0.303179738473968,FALSE
"ENSG00000115758","ODC1",-0.82956963947675,0.0705887137150355,"ODC1",-0.491723252455895,0.999991169262577,"ODC1",0.238893471261821,FALSE
"ENSG00000173673","HES3",0.996163277647283,0.0713084732967687,"HES3",0.682721725199776,0.401884903120064,"HES3",0.221636647241271,FALSE
"ENSG00000046653","GPM6B",-0.590728593257462,0.0727317283013639,"GPM6B",-0.435243733107385,0.388716502721468,"GPM6B",0.109944398983962,FALSE
"ENSG00000101384","JAG1",0.821316581265916,0.0727317283013639,"JAG1",0.632514396192664,0.156533123758912,"JAG1",0.133503305368134,FALSE
"ENSG00000167972","ABCA3",0.976546199393241,0.0727317283013639,"ABCA3",0.847988380426652,0.186235868057499,"ABCA3",0.0909041055658273,FALSE
"ENSG00000206075","SERPINB5",-6.23407494708566,0.0727317283013639,"SERPINB5",0.202843026781437,0.999991169262577,"SERPINB5",4.551588349263,FALSE
"ENSG00000280441","ENSG00000280441",1.4382256263776,0.0727317283013639,"ENSG00000280441",1.14331514468266,0.351780355370825,"ENSG00000280441",0.208533201449481,FALSE
"ENSG00000170160","CCDC144A",2.52950292991008,0.0728288752754882,"CCDC144A",1.06730122500319,0.785254741925001,"CCDC144A",1.03393274100219,FALSE
"ENSG00000122674","CCZ1",-0.678442335255428,0.0764236446370199,"CCZ1",-0.831895046478947,0.00526346916472187,"CCZ1",0.108507452697611,TRUE
"ENSG00000106772","PRUNE2",-0.850795514348509,0.0770651678176763,"PRUNE2",-0.483270488583156,0.72510501910421,"PRUNE2",0.259879437974442,FALSE
"ENSG00000083097","DOP1A",0.837597227587347,0.0787409709726917,"DOP1A",0.616282818337682,0.287826836096511,"DOP1A",0.156492919554733,FALSE
"ENSG00000100034","PPM1F",-0.724051818373787,0.0787409709726917,"PPM1F",-0.759866827642277,0.0456277454048498,"PPM1F",0.0253250359220086,TRUE
"ENSG00000128534","LSM8",-0.78648931236439,0.0787409709726917,"LSM8",-0.0733389363887973,0.999991169262577,"LSM8",0.504273466858077,FALSE
"ENSG00000142687","KIAA0319L",0.618227503211247,0.0787409709726917,"KIAA0319L",0.0868696549569989,0.999991169262577,"KIAA0319L",0.375726737737271,FALSE
"ENSG00000145743","FBXL17",1.88826106686015,0.0787409709726917,"FBXL17",0.0935523402475104,0.999991169262577,"FBXL17",1.26905071084247,FALSE
"ENSG00000184349","EFNA5",1.372783881702,0.0787409709726917,"EFNA5",0.184460430023456,0.999991169262577,"EFNA5",0.840271570924906,FALSE
"ENSG00000244257","PKD1P1",-0.779626867460303,0.0787409709726917,"PKD1P1",-0.75014377048347,0.351780355370825,"PKD1P1",0.0208476978026993,FALSE
"ENSG00000228376","GAS2L1P2",6.18779967774781,0.0815018423222378,"GAS2L1P2",2.12337588049421,NA,"GAS2L1P2",2.873981628654,NA
"ENSG00000123505","AMD1",0.919699183122005,0.0822686008327242,"AMD1",0.407298082240384,0.999991169262577,"AMD1",0.362322293120846,FALSE
"ENSG00000124334","IL9R",6.55591055098173,0.0822686008327242,"IL9R",6.53969348451331,0.0792983673566253,"IL9R",0.0114671976707729,FALSE
"ENSG00000184012","TMPRSS2",0.919677216409861,0.083053242043495,"TMPRSS2",0.404102617930136,0.925620963891662,"TMPRSS2",0.364566294792545,FALSE
"ENSG00000007944","MYLIP",0.802464976858483,0.0833152708141968,"MYLIP",0.379610414566687,0.882699322490297,"MYLIP",0.299003328452198,FALSE
"ENSG00000154545","MAGED4",-0.732096119741672,0.0892598223476142,"MAGED4",-0.400851809378108,0.718238055559355,"MAGED4",0.234225098087537,FALSE
"ENSG00000172785","ZNG1A",0.930598680148475,0.0903280821685617,"ZNG1A",0.908908550726421,0.0820468893460727,"ZNG1A",0.0153372375991484,FALSE
"ENSG00000280623","PCAT14",2.90791404782619,0.0903280821685617,"PCAT14",3.90592338214598,0.319589290345372,"PCAT14",0.705699167984996,FALSE
"ENSG00000176928","GCNT4",-1.06416057379921,0.09288527465719,"GCNT4",-0.164236552825613,0.999991169262577,"GCNT4",0.636342377783099,FALSE
"ENSG00000149328","GLB1L2",3.05677620858968,0.0936553631786161,"GLB1L2",0.576734255971959,0.999991169262577,"GLB1L2",1.75365448232311,FALSE
"ENSG00000158417","EIF5B",-0.62200612814494,0.0936553631786161,"EIF5B",-0.399138779427807,0.702921225391049,"EIF5B",0.157591013582952,FALSE
"ENSG00000185761","ADAMTSL5",4.09856352484793,0.0942421054498194,"ADAMTSL5",1.76167392458203,0.999991169262577,"ADAMTSL5",1.65243048323233,FALSE
"ENSG00000215845","TSTD1",0.761844843564737,0.0943596621383411,"TSTD1",0.372447720299911,0.80353288751297,"TSTD1",0.275345346435092,FALSE
"ENSG00000143850","PLEKHA6",-1.06173043631983,0.0953323041823911,"PLEKHA6",-0.762760796490498,0.453010179145833,"PLEKHA6",0.211403459692222,FALSE
"ENSG00000126814","TRMT5",-0.682987926115065,0.0961598649462525,"TRMT5",-0.42123543847899,0.486182058796241,"TRMT5",0.185086958999916,FALSE
"ENSG00000287527","ENSG00000287527",6.76103452726698,0.0961598649462525,"ENSG00000287527",5.63014999444274,0.455407782208232,"ENSG00000287527",0.799656121899001,FALSE
"ENSG00000105707","HPN",1.10723065247811,0.0986663138006828,"HPN",0.642262327983139,0.805177367121398,"HPN",0.328782255287341,FALSE
"ENSG00000077150","NFKB2",0.884450034475141,0.0990512796669885,"NFKB2",0.814925995112352,0.320105281930655,"NFKB2",0.0491609196889088,FALSE
"ENSG00000102172","SMS",-0.566373882649403,0.0990512796669885,"SMS",-0.60241537773833,0.0570478140131808,"SMS",0.0254851855814821,FALSE
"ENSG00000120324","PCDHB10",2.27773224055133,0.0990512796669885,"PCDHB10",1.6583312624463,0.475268145202469,"PCDHB10",0.437982631891647,FALSE
"ENSG00000134595","SOX3",-0.861697656648246,0.0990512796669885,"SOX3",-0.700860538294681,0.19280759804568,"SOX3",0.113729017054309,FALSE
"ENSG00000161791","FMNL3",-0.693369588291029,0.0990512796669885,"FMNL3",-0.423360484422209,0.505479865395322,"FMNL3",0.190925268327746,FALSE
"ENSG00000178222","RNF212",1.98939973737362,0.0990512796669885,"RNF212",0.926324288648997,0.959172017958296,"RNF212",0.751707858706116,FALSE
"ENSG00000186952","TMEM232",3.5118255495463,0.0990512796669885,"TMEM232",3.66193670563879,0.0923536400298172,"TMEM232",0.106144616404755,FALSE
"ENSG00000277196","ENSG00000277196",0.965352431648554,0.0990512796669885,"ENSG00000277196",0.384203926448216,0.752691879816357,"ENSG00000277196",0.410934048903585,FALSE
"ENSG00000293422","PRORSD1P",1.79646595772023,0.0990512796669885,"PRORSD1P",0.842902443728665,0.982425870610936,"PRORSD1P",0.674271227035511,FALSE
"ENSG00000134363","FST",1.07093413951736,0.0992417851543815,"FST",0.593976474534834,0.427431666465844,"FST",0.337259999248043,FALSE
"ENSG00000170373","CST1",2.85965139874454,0.0992417851543815,"CST1",3.38052535366436,0.65535951131099,"CST1",0.368313505667262,FALSE
"ENSG00000103249","CLCN7",0.637391800661847,0.100735120393945,"CLCN7",0.433236817631008,0.464981260626891,"CLCN7",0.144359372914131,FALSE
"ENSG00000106692","FKTN",0.908570760270306,0.100735120393945,"FKTN",0.375332472859623,0.859748177235694,"FKTN",0.377056409016395,FALSE
"ENSG00000165246","NLGN4Y",9.32156110839938,0.100735120393945,"NLGN4Y",9.41639742126335,0.0126488324422569,"NLGN4Y",0.0670593999288398,TRUE
"ENSG00000166828","SCNN1G",2.18186166657017,0.100735120393945,"SCNN1G",1.10866160949004,0.746821906731251,"SCNN1G",0.758867037931148,FALSE
"ENSG00000173320","STOX2",-0.997776053148963,0.100735120393945,"STOX2",-0.876397299890312,0.0163392170966943,"STOX2",0.0858277395211609,TRUE
"ENSG00000177468","OLIG3",3.87628405186552,0.100735120393945,"OLIG3",3.78458580779827,0.156488803455959,"OLIG3",0.0648404502028494,FALSE
"ENSG00000188064","WNT7B",4.69848906040152,0.100735120393945,"WNT7B",2.08371613737643,0.999991169262577,"WNT7B",1.84892366513401,FALSE
"ENSG00000198848","CES1",-2.90388124912147,0.100735120393945,"CES1",-2.360527326838,0.370727048263298,"CES1",0.384209243030944,FALSE
"ENSG00000254087","LYN",-0.678995023604149,0.100735120393945,"LYN",-0.763965669071084,0.186235868057499,"LYN",0.0600833196114675,FALSE
"ENSG00000100038","TOP3B",-0.82967689711053,0.102694321879661,"TOP3B",-0.393161688413033,0.90822587790809,"TOP3B",0.308662864161061,FALSE
"ENSG00000114315","HES1",1.10905328696467,0.102694321879661,"HES1",0.693173201598971,0.673056662987668,"HES1",0.294071628522525,FALSE
"ENSG00000120437","ACAT2",-0.613289632732937,0.102694321879661,"ACAT2",-0.468701001006767,0.33935406787953,"ACAT2",0.102239601976059,FALSE
"ENSG00000184110","EIF3C",-0.688588218442673,0.102694321879661,"EIF3C",-0.478309503376134,0.475268145202469,"EIF3C",0.148689505362743,FALSE
"ENSG00000134954","ETS1",-0.924398064191546,0.103746491181754,"ETS1",-0.528677415645641,0.730858972743993,"ETS1",0.279816754042348,FALSE
"ENSG00000186376","ZNF75D",1.15463213383075,0.105164701771297,"ZNF75D",0.936152111280137,0.18109225951168,"ZNF75D",0.154488705499327,FALSE
"ENSG00000181019","NQO1",-0.888419385781759,0.105432219815556,"NQO1",-0.356561950539768,0.942329757159713,"NQO1",0.376079999084097,FALSE
"ENSG00000076554","TPD52",0.587586270079748,0.106745199600514,"TPD52",-0.0137211936513949,0.999991169262577,"TPD52",0.425188585182375,FALSE
"ENSG00000125430","HS3ST3B1",0.864797468747725,0.106745199600514,"HS3ST3B1",0.781944087017787,0.331552471159381,"HS3ST3B1",0.0585861880654766,FALSE
"ENSG00000129244","ATP1B2",1.03482071085049,0.106745199600514,"ATP1B2",0.653863475056764,0.542161463260875,"ATP1B2",0.269377444771825,FALSE
