"GENEID","gene_1","log2FC_control_vs_FA","padj_control_vs_FA","gene_2","log2FC_FA_edited_vs_FA","padj_FA_edited_vs_FA","gene","dist_diag","significant"
"ENSG00000185304","RGPD2",4.5848669887624,1.02908944896984e-26,"RGPD2",0.745616851990334,0.999919252887675,"RGPD2",2.71475980638291,TRUE
"ENSG00000165060","FXN",-2.16459295865401,1.64186893320952e-18,"FXN",-1.84810343602962,1.34838610760507e-11,"FXN",0.223791887622196,TRUE
"ENSG00000270641","TSIX",-5.40914520021722,1.15463534188619e-16,"TSIX",-3.00010810746725,0.999919252887675,"TSIX",1.70344646441343,TRUE
"ENSG00000288709","F8A2",-10.7348117041956,4.45299657154784e-14,"F8A2",-7.15224680978919,NA,"F8A2",2.53325593087561,TRUE
"ENSG00000229807","XIST",-6.73089774480679,9.60746834815911e-10,"XIST",-0.233031872948982,0.999919252887675,"XIST",4.5946850212313,TRUE
"ENSG00000182983","ZNF662",-9.42865715603828,2.33722214671006e-08,"ZNF662",-6.03669893968015,0.999919252887675,"ZNF662",2.39847665628826,TRUE
"ENSG00000285304","ENSG00000285304",-9.32500905380238,2.7502869994651e-08,"ENSG00000285304",-7.75518597260759,0.999919252887675,"ENSG00000285304",1.11003254597599,TRUE
"ENSG00000170542","SERPINB9",1.31641033593904,9.02815053607241e-07,"SERPINB9",0.0698967734117352,0.999919252887675,"SERPINB9",0.88141819290406,TRUE
"ENSG00000037280","FLT4",-1.74829303010152,1.30210492302489e-06,"FLT4",-0.750090946798756,0.999919252887675,"FLT4",0.705835462097923,TRUE
"ENSG00000124588","NQO2",-1.40245526528931,6.71494435468966e-06,"NQO2",0.000468265861550559,0.999919252887675,"NQO2",0.992016742362951,TRUE
"ENSG00000165118","QNG1",-2.38771766554521,3.30992922680934e-05,"QNG1",1.0445979452228,NA,"QNG1",2.42701364354651,TRUE
"ENSG00000237296","SMG1P1",-21.6984395717542,4.35901596158595e-05,NA,NA,NA,"SMG1P1",NA,TRUE
"ENSG00000124942","AHNAK",1.50805302572942,9.14864913977209e-05,"AHNAK",0.980398240447654,0.69025256381231,"AHNAK",0.373108276798265,TRUE
"ENSG00000130021","PUDP",-0.977916581650905,0.000229718994865309,"PUDP",-0.476993363920234,0.999919252887675,"PUDP",0.354206204111143,TRUE
"ENSG00000100968","NFATC4",1.10698571496314,0.000282221011824798,"NFATC4",0.257661408980227,0.999919252887675,"NFATC4",0.600562976187074,TRUE
"ENSG00000277991","ENSG00000277991",-2.35218970501689,0.000587825098273009,"ENSG00000277991",1.50165348646589,NA,"ENSG00000277991",2.72507865432708,TRUE
"ENSG00000119125","GDA",-3.1357863271492,0.000692844674614928,"GDA",0.409989594711604,0.999919252887675,"GDA",2.50724219891576,TRUE
"ENSG00000288722","F8A1",1.39690708522008,0.000692844674614928,"F8A1",-0.0270091477145455,0.999919252887675,"F8A1",1.00686082414968,TRUE
"ENSG00000055609","KMT2C",1.11206950481722,0.000963065747235606,"KMT2C",0.349682058757123,0.999919252887675,"KMT2C",0.539089333000586,TRUE
"ENSG00000259370","ENSG00000259370",5.37162875680433,0.000963065747235606,"ENSG00000259370",4.29014289781172,0.440235635384961,"ENSG00000259370",0.764725984651034,TRUE
"ENSG00000050327","ARHGEF5",1.38033397375834,0.00101380273529002,"ARHGEF5",-0.0630075632017481,0.999919252887675,"ARHGEF5",1.02059658835269,TRUE
"ENSG00000170549","IRX1",3.14738244373631,0.00114685950452762,"IRX1",1.53923256656143,0.999919252887675,"IRX1",1.13713368331467,TRUE
"ENSG00000042062","RIPOR3",2.50838865273571,0.00140648367831499,"RIPOR3",0.0814853018604252,0.999919252887675,"RIPOR3",1.71607981668827,TRUE
"ENSG00000146674","IGFBP3",1.25775609027531,0.00182775289085519,"IGFBP3",0.217370863564893,0.999919252887675,"IGFBP3",0.735663448853241,TRUE
"ENSG00000184363","PKP3",1.38812761777076,0.00205583783092754,"PKP3",0.437764722337861,0.999919252887675,"PKP3",0.672008047948687,TRUE
"ENSG00000173193","PARP14",1.05311420274099,0.00285432994550908,"PARP14",0.165602397689846,0.999919252887675,"PARP14",0.627565615734774,TRUE
"ENSG00000269564","ENSG00000269564",7.8392619517937,0.00327896858094791,"ENSG00000269564",2.06775769222586,0.999919252887675,"ENSG00000269564",4.08106979958746,TRUE
"ENSG00000130477","UNC13A",-0.897010512780363,0.00358194500378717,"UNC13A",-0.197372787341738,0.999919252887675,"UNC13A",0.494718580031584,TRUE
"ENSG00000067048","DDX3Y",13.6288009988445,0.00429321211827136,"DDX3Y",0.0911076582057914,0.999919252887675,"DDX3Y",9.57259476278957,TRUE
"ENSG00000196767","POU3F4",1.95908355475572,0.00429321211827136,"POU3F4",2.31736646173516,0.00207290365133857,"POU3F4",0.25334427310839,TRUE
"ENSG00000288920","RPSA2",1.15732098728164,0.00429321211827136,"RPSA2",0.20834673773992,0.999919252887675,"RPSA2",0.671026127022362,TRUE
"ENSG00000100078","PLA2G3",-1.005128355438,0.00469027891306219,"PLA2G3",-0.359944178558072,0.999919252887675,"PLA2G3",0.456214106586057,TRUE
"ENSG00000250007","GJD2-DT",-7.46857887296196,0.00485208306648073,"GJD2-DT",-6.15753967497892,0.999919252887675,"GJD2-DT",0.927044707295181,TRUE
"ENSG00000224846","NQO2-AS1",5.97385620426129,0.0063304113947849,"NQO2-AS1",0.725994216650758,0.999919252887675,"NQO2-AS1",3.71079879817052,TRUE
"ENSG00000148926","ADM",-1.0624830010797,0.00706782443289488,"ADM",0.0873674091765446,0.999919252887675,"ADM",0.813067022442322,TRUE
"ENSG00000085491","SLC25A24",-1.02814294100997,0.00819528444459365,"SLC25A24",-0.318956933710447,0.999919252887675,"SLC25A24",0.501470234884103,TRUE
"ENSG00000293442","PRKY",9.646659312651,0.00821578009631706,"PRKY",0.19204772014955,0.999919252887675,"PRKY",6.68541997054272,TRUE
"ENSG00000065621","GSTO2",1.36329465349678,0.00946396769381779,"GSTO2",0.448829158557183,0.999919252887675,"GSTO2",0.646624752632905,TRUE
"ENSG00000172339","ALG14",-2.24824460561236,0.0107120526783943,"ALG14",-1.50748571486595,0.926144358313879,"ALG14",0.523795634871006,TRUE
"ENSG00000149418","ST14",-0.792354236227619,0.0112560622393957,"ST14",-0.386191402392161,0.999919252887675,"ST14",0.287200494070997,TRUE
"ENSG00000172201","ID4",1.69790973699007,0.0121900733544126,"ID4",1.26075843771019,0.669359388583024,"ID4",0.309112648125314,TRUE
"ENSG00000106078","COBL",0.816450235477508,0.0124136093404465,"COBL",0.326956215582926,0.999919252887675,"COBL",0.346124540817722,TRUE
"ENSG00000134602","STK26",-0.589015068345155,0.0124136093404465,"STK26",0.0266791583584106,0.999919252887675,"STK26",0.435361562839499,TRUE
"ENSG00000100767","PAPLN",1.24725135952174,0.013807382227227,"PAPLN",0.633936384761713,0.999919252887675,"PAPLN",0.433679177656069,TRUE
"ENSG00000248746","ACTN3",1.16909198592988,0.013807382227227,"ACTN3",0.363920153148873,0.999919252887675,"ACTN3",0.569342462979849,TRUE
"ENSG00000125285","SOX21",1.71435398263504,0.0141678473137185,"SOX21",0.346046705062748,0.999919252887675,"SOX21",0.967539354718272,TRUE
"ENSG00000136205","TNS3",0.844422095059025,0.015004240451912,"TNS3",0.648974648942363,0.88416074672686,"TNS3",0.138202214514684,TRUE
"ENSG00000188177","ZC3H6",1.61488532207321,0.015004240451912,"ZC3H6",0.559990097878057,0.999919252887675,"ZC3H6",0.745923566469693,TRUE
"ENSG00000248593","DSTNP2",7.10075721111851,0.015004240451912,"DSTNP2",1.69332926226895,0.999919252887675,"DSTNP2",3.82362897140919,TRUE
"ENSG00000267568","ENSG00000267568",4.00614675527474,0.015004240451912,"ENSG00000267568",2.79885319126142,0.631716042206542,"ENSG00000267568",0.853685465996695,TRUE
"ENSG00000286053","ASDURF",-2.0015137014864,0.015004240451912,"ASDURF",0.30967316750163,0.999919252887675,"ASDURF",1.63425590765074,TRUE
"ENSG00000114374","USP9Y",13.0503946351673,0.0153340983587726,"USP9Y",0.108516382762941,0.999919252887675,"USP9Y",9.15128987356585,TRUE
"ENSG00000166816","LDHD",2.09328773523336,0.0169030104329787,"LDHD",0.81571973973664,0.999919252887675,"LDHD",0.903376993042638,TRUE
"ENSG00000087510","TFAP2C",1.42667449469323,0.0180675378268917,"TFAP2C",0.521630089545576,0.999919252887675,"TFAP2C",0.639963036154854,TRUE
"ENSG00000108821","COL1A1",0.728872830094394,0.0210756416497726,"COL1A1",0.499783927424537,0.669359388583024,"COL1A1",0.161990316572441,TRUE
"ENSG00000104327","CALB1",-0.962227038939427,0.0211386999044177,"CALB1",-0.368210610218995,0.999919252887675,"CALB1",0.420033044884433,TRUE
"ENSG00000142449","FBN3",1.07663886440564,0.0211386999044177,"FBN3",-0.0337221663409043,0.999919252887675,"FBN3",0.785143814406168,TRUE
"ENSG00000125414","MYH2",-1.81551110446831,0.0219290752988673,"MYH2",-1.30844430400952,0.999919252887675,"MYH2",0.358550373118976,TRUE
"ENSG00000173064","HECTD4",0.832506010274272,0.0225602574893725,"HECTD4",-0.169311004024331,0.999919252887675,"HECTD4",0.708391604318603,TRUE
"ENSG00000164684","ZNF704",1.69176301141428,0.0237683927724874,"ZNF704",1.51748944831142,0.272991027622611,"ZNF704",0.123230018251573,TRUE
"ENSG00000180592","SKIDA1",1.50547803080875,0.0237683927724874,"SKIDA1",0.951608503005073,0.999919252887675,"SKIDA1",0.391644899002567,TRUE
"ENSG00000158092","NCK1",-0.8182213288207,0.0246055976463927,"NCK1",-0.690746937968898,0.556815359966857,"NCK1",0.0901380061989335,TRUE
"ENSG00000168004","PLAAT5",1.84941456774142,0.0246055976463927,"PLAAT5",0.52670243934438,0.999919252887675,"PLAAT5",0.935298715547236,TRUE
"ENSG00000205133","TRIQK",0.900849249915618,0.0246055976463927,"TRIQK",0.64722817592488,0.669812902705331,"TRIQK",0.179337181270666,TRUE
"ENSG00000249992","TMEM158",1.08248975802878,0.0246055976463927,"TMEM158",0.722712538090793,0.877982871216498,"TMEM158",0.254400911934598,TRUE
"ENSG00000277586","NEFL",0.945238064923894,0.0246055976463927,"NEFL",0.290033622812417,0.999919252887675,"NEFL",0.463299504080574,TRUE
"ENSG00000065320","NTN1",1.78092183130709,0.0253826611247099,"NTN1",0.634367756693497,0.999919252887675,"NTN1",0.81073616115634,TRUE
"ENSG00000163867","ZMYM6",0.908653719956283,0.0258618578683203,"ZMYM6",0.502690751028262,0.999919252887675,"ZMYM6",0.287059168239627,TRUE
"ENSG00000254377","MIR124-2HG",3.25682346511918,0.0258618578683203,"MIR124-2HG",0.382761505924095,0.999919252887675,"MIR124-2HG",2.03226870089714,TRUE
"ENSG00000141934","PLPP2",0.896153285436561,0.0259862205462455,"PLPP2",-0.243857510924415,0.999919252887675,"PLPP2",0.806109364732723,TRUE
"ENSG00000274588","DGKK",-1.04309385652933,0.0259862205462455,"DGKK",-0.490591610277276,0.999919252887675,"DGKK",0.390678084945625,TRUE
"ENSG00000291065","ENSG00000291065",-0.676607452599102,0.0275496852404371,"ENSG00000291065",-0.443774165180837,0.999919252887675,"ENSG00000291065",0.164637996419412,TRUE
"ENSG00000167525","PROCA1",1.18824456766224,0.0282078445942838,"PROCA1",0.624357445818189,0.999919252887675,"PROCA1",0.398728407679695,TRUE
"ENSG00000197467","COL13A1",1.88470783201138,0.0283559403296643,"COL13A1",0.278895906895204,0.999919252887675,"COL13A1",1.13548050155987,TRUE
"ENSG00000279377","ENSG00000279377",-1.24532265359327,0.0285601026162438,"ENSG00000279377",1.90127364642575,0.999919252887675,"ENSG00000279377",2.22497958139995,TRUE
"ENSG00000281406","BLACAT1",-1.06215940290253,0.0299089080833931,"BLACAT1",-0.810300978989521,0.999919252887675,"BLACAT1",0.178090799447845,TRUE
"ENSG00000113504","SLC12A7",0.676423289943725,0.0305047598322027,"SLC12A7",-0.0507869640762869,0.999919252887675,"SLC12A7",0.514215301965942,TRUE
"ENSG00000162407","PLPP3",0.836381358813774,0.0318436578953785,"PLPP3",0.206950236389676,0.999919252887675,"PLPP3",0.44507501495594,TRUE
"ENSG00000099866","MADCAM1",2.68411632526315,0.0337389243394352,"MADCAM1",1.92591886110773,0.669359388583024,"MADCAM1",0.536126568382741,TRUE
"ENSG00000114200","BCHE",-1.70211562691843,0.0339268356958843,"BCHE",-1.43686815576053,0.999919252887675,"BCHE",0.187558285548335,TRUE
"ENSG00000291240","ENSG00000291240",6.884237442253,0.0341165793370939,"ENSG00000291240",6.92907079157335,0.237584353026992,"ENSG00000291240",0.0317019653277192,TRUE
"ENSG00000072657","TRHDE",-1.84429221157264,0.0341924218538015,"TRHDE",-1.52666880938832,0.999919252887675,"TRHDE",0.224593661548079,TRUE
"ENSG00000169562","GJB1",-7.23205000804285,0.0359743906088436,"GJB1",-3.00130643722141,0.999919252887675,"GJB1",2.99158746838922,TRUE
"ENSG00000167393","PPP2R3B",0.743984653781546,0.0366637308702015,"PPP2R3B",0.398773554814871,0.999919252887675,"PPP2R3B",0.244101109020196,TRUE
"ENSG00000107742","SPOCK2",2.28562038113441,0.0369439672626207,"SPOCK2",0.552114850886855,0.999919252887675,"SPOCK2",1.22577351566243,TRUE
"ENSG00000123130","ACOT9",-0.755711996519414,0.0401405884254068,"ACOT9",-0.0905686311415619,0.999919252887675,"ACOT9",0.47032738411992,TRUE
"ENSG00000228592","ENSG00000228592",-0.966464902036976,0.0403059217324647,"ENSG00000228592",-0.394076896005268,0.999919252887675,"ENSG00000228592",0.404739440534868,TRUE
"ENSG00000244617","ASPRV1",-6.95983233211987,0.0405892062420409,"ASPRV1",-6.6880776081616,0.445289240556372,"ASPRV1",0.192159608130365,TRUE
"ENSG00000106018","VIPR2",1.92242970343504,0.0410962981003942,"VIPR2",1.03839650270043,0.999919252887675,"VIPR2",0.625105871033488,TRUE
"ENSG00000154734","ADAMTS1",-1.1861477674299,0.0425667664204283,"ADAMTS1",-0.814744854589574,0.926144358313879,"ADAMTS1",0.26262151822183,TRUE
"ENSG00000133710","SPINK5",1.87711122048992,0.0431728792478062,"SPINK5",0.551845799471296,0.999919252887675,"SPINK5",0.937104166074313,TRUE
"ENSG00000142197","DOP1B",1.19830274219538,0.0432462666108984,"DOP1B",0.620536395341579,0.999919252887675,"DOP1B",0.408542501801701,TRUE
"ENSG00000240038","AMY2B",2.29270443333971,0.0434389697902191,"AMY2B",0.793805056742332,0.999919252887675,"AMY2B",1.0598819135083,TRUE
"ENSG00000080503","SMARCA2",1.08030802865034,0.0442779993745252,"SMARCA2",0.318165450925088,0.999919252887675,"SMARCA2",0.538916184940524,TRUE
"ENSG00000144031","ANKRD53",-7.05225865975956,0.0452705533943671,"ANKRD53",-5.81911961754354,0.999919252887675,"ANKRD53",0.871960978896832,TRUE
"ENSG00000164251","F2RL1",0.925713261755742,0.0459690635672897,"F2RL1",0.314878594753036,0.999919252887675,"F2RL1",0.43192533522144,TRUE
"ENSG00000068137","PLEKHH3",0.981735802707775,0.0480210768110089,"PLEKHH3",-0.114207631087573,0.999919252887675,"PLEKHH3",0.774949033833561,TRUE
"ENSG00000135423","GLS2",1.22578660378672,0.0486645636415604,"GLS2",-0.0176506260050851,0.999919252887675,"GLS2",0.879242897165603,TRUE
"ENSG00000174306","ZHX3",1.94932910661732,0.0528484931363321,"ZHX3",-0.161033969517991,0.999919252887675,"ZHX3",1.49225204190098,FALSE
"ENSG00000268658","LINC00664",-2.11100314722609,0.0528484931363321,"LINC00664",0.497056599619231,0.999919252887675,"LINC00664",1.84417673273399,FALSE
"ENSG00000270885","RASL10B",-0.881519625023582,0.0528484931363321,"RASL10B",-0.484370574934455,0.999919252887675,"RASL10B",0.280826786459818,FALSE
"ENSG00000129911","KLF16",-0.794256604417947,0.056279172597783,"KLF16",0.0539251153932259,0.999919252887675,"KLF16",0.599755045756948,FALSE
"ENSG00000179546","HTR1D",1.35724460522638,0.056279172597783,"HTR1D",0.703958666841539,0.999919252887675,"HTR1D",0.461942917085736,FALSE
"ENSG00000197461","PDGFA",1.0017995511001,0.056279172597783,"PDGFA",0.0899647643449866,0.999919252887675,"PDGFA",0.644764561036328,FALSE
"ENSG00000289075","ENSG00000289075",1.85455747362072,0.0590355570167149,"ENSG00000289075",0.662722998321791,0.999919252887675,"ENSG00000289075",0.842754239535781,FALSE
"ENSG00000129824","RPS4Y1",13.9918161509701,0.0590436227094785,"RPS4Y1",0.186471977508963,0.999919252887675,"RPS4Y1",9.76185248166859,FALSE
"ENSG00000107551","RASSF4",1.09821529854624,0.0594630937410837,"RASSF4",0.374529098022226,0.999919252887675,"RASSF4",0.511723419841658,FALSE
"ENSG00000186704","DTX2P1",-6.79736040866755,0.0594630937410837,"DTX2P1",-4.8878803715882,0.999919252887675,"DTX2P1",1.35020628275915,FALSE
"ENSG00000166415","WDR72",1.58195532349631,0.062550279718298,"WDR72",0.953028931927562,0.999919252887675,"WDR72",0.444718116345448,FALSE
"ENSG00000138468","SENP7",1.06435856102385,0.0634964978341628,"SENP7",0.247356332408019,0.999919252887675,"SENP7",0.577707816098773,FALSE
"ENSG00000176728","TTTY14",10.2412964243212,0.0634964978341628,"TTTY14",0.941356350501466,0.999919252887675,"TTTY14",6.57605069082642,FALSE
"ENSG00000215030","RPL13P12",3.84145926121854,0.0658791444680182,"RPL13P12",0.277337551688018,0.999919252887675,"RPL13P12",2.52021462978322,FALSE
"ENSG00000196236","XPNPEP3",0.728090078647835,0.0671059380862467,"XPNPEP3",-0.127123822415766,0.999919252887675,"XPNPEP3",0.604727548807073,FALSE
"ENSG00000115461","IGFBP5",1.75961555844285,0.0675145421131222,"IGFBP5",1.14070453236923,0.999919252887675,"IGFBP5",0.437636183487782,FALSE
"ENSG00000266074","BAHCC1",2.40821471810256,0.068551585259284,"BAHCC1",0.425907192750114,0.999919252887675,"BAHCC1",1.40170309357384,FALSE
"ENSG00000115758","ODC1",-0.82956963947675,0.0705887137150355,"ODC1",-0.338769058210853,0.999919252887675,"ODC1",0.347048419223415,FALSE
"ENSG00000173673","HES3",0.996163277647283,0.0713084732967687,"HES3",0.31418096885295,0.999919252887675,"HES3",0.48223431519773,FALSE
"ENSG00000046653","GPM6B",-0.590728593257462,0.0727317283013639,"GPM6B",-0.15434891009641,0.999919252887675,"GPM6B",0.308567033135217,FALSE
"ENSG00000101384","JAG1",0.821316581265916,0.0727317283013639,"JAG1",0.190103476056167,0.999919252887675,"JAG1",0.446335067067631,FALSE
"ENSG00000167972","ABCA3",0.976546199393241,0.0727317283013639,"ABCA3",0.129061272060969,0.999919252887675,"ABCA3",0.599262339070038,FALSE
"ENSG00000206075","SERPINB5",-6.23407494708566,0.0727317283013639,"SERPINB5",-5.81277252721214,0.999919252887675,"SERPINB5",0.297905798022869,FALSE
"ENSG00000280441","ENSG00000280441",1.4382256263776,0.0727317283013639,"ENSG00000280441",0.29618565533933,0.999919252887675,"ENSG00000280441",0.80754420790725,FALSE
"ENSG00000170160","CCDC144A",2.52950292991008,0.0728288752754882,"CCDC144A",1.46259169873677,0.999919252887675,"CCDC144A",0.754420166486737,FALSE
"ENSG00000122674","CCZ1",-0.678442335255428,0.0764236446370199,"CCZ1",0.154455981447238,0.999919252887675,"CCZ1",0.588948047779316,FALSE
"ENSG00000106772","PRUNE2",-0.850795514348509,0.0770651678176763,"PRUNE2",-0.366735112395949,0.999919252887675,"PRUNE2",0.342282392724542,FALSE
"ENSG00000083097","DOP1A",0.837597227587347,0.0787409709726917,"DOP1A",0.222261355194796,0.999919252887675,"DOP1A",0.435108168076113,FALSE
"ENSG00000100034","PPM1F",-0.724051818373787,0.0787409709726917,"PPM1F",0.0365389635894985,0.999919252887675,"PPM1F",0.537818899634218,FALSE
"ENSG00000128534","LSM8",-0.78648931236439,0.0787409709726917,"LSM8",-0.712219777306999,0.577505530331174,"LSM8",0.0525164918746533,FALSE
"ENSG00000142687","KIAA0319L",0.618227503211247,0.0787409709726917,"KIAA0319L",0.532513228139989,0.669359388583024,"KIAA0319L",0.0606091451473753,FALSE
"ENSG00000145743","FBXL17",1.88826106686015,0.0787409709726917,"FBXL17",1.79584755738784,0.526547465149854,"FBXL17",0.0653462192211209,FALSE
"ENSG00000184349","EFNA5",1.372783881702,0.0787409709726917,"EFNA5",1.18971827957724,0.669359388583024,"EFNA5",0.129446928664418,FALSE
"ENSG00000244257","PKD1P1",-0.779626867460303,0.0787409709726917,"PKD1P1",-0.0291575090916191,0.999919252887675,"PKD1P1",0.530661972375214,FALSE
"ENSG00000228376","GAS2L1P2",6.18779967774781,0.0815018423222378,"GAS2L1P2",4.0515972480879,0.999919252887675,"GAS2L1P2",1.5105232239997,FALSE
"ENSG00000123505","AMD1",0.919699183122005,0.0822686008327242,"AMD1",0.514358204081473,0.999919252887675,"AMD1",0.286619354972355,FALSE
"ENSG00000124334","IL9R",6.55591055098173,0.0822686008327242,"IL9R",0.0266795198708433,0.999919252887675,"IL9R",4.61686353803214,FALSE
"ENSG00000184012","TMPRSS2",0.919677216409861,0.083053242043495,"TMPRSS2",0.516630748571897,0.999919252887675,"TMPRSS2",0.28499689054151,FALSE
"ENSG00000007944","MYLIP",0.802464976858483,0.0833152708141968,"MYLIP",0.424144833085213,0.999919252887675,"MYLIP",0.267512739121548,FALSE
"ENSG00000154545","MAGED4",-0.732096119741672,0.0892598223476142,"MAGED4",-0.330904698384751,0.999919252887675,"MAGED4",0.283685174595348,FALSE
"ENSG00000172785","ZNG1A",0.930598680148475,0.0903280821685617,"ZNG1A",0.0225357056273216,0.999919252887675,"ZNG1A",0.642097487028335,FALSE
"ENSG00000280623","PCAT14",2.90791404782619,0.0903280821685617,"PCAT14",-1.01314998387394,0.999919252887675,"PCAT14",2.77261096628183,FALSE
"ENSG00000176928","GCNT4",-1.06416057379921,0.09288527465719,"GCNT4",-0.898873769232876,0.631716042206542,"GCNT4",0.116875420349513,FALSE
"ENSG00000149328","GLB1L2",3.05677620858968,0.0936553631786161,"GLB1L2",2.48032880514616,0.999919252887675,"GLB1L2",0.407609867972292,FALSE
"ENSG00000158417","EIF5B",-0.62200612814494,0.0936553631786161,"EIF5B",-0.221702833872847,0.999919252887675,"EIF5B",0.283057173911111,FALSE
"ENSG00000185761","ADAMTSL5",4.09856352484793,0.0942421054498194,"ADAMTSL5",2.32250146202657,0.999919252887675,"ADAMTSL5",1.25586552842915,FALSE
"ENSG00000215845","TSTD1",0.761844843564737,0.0943596621383411,"TSTD1",0.3902402022854,0.999919252887675,"TSTD1",0.262764161769013,FALSE
"ENSG00000143850","PLEKHA6",-1.06173043631983,0.0953323041823911,"PLEKHA6",-0.298036067353665,0.999919252887675,"PLEKHA6",0.540013467049958,FALSE
"ENSG00000126814","TRMT5",-0.682987926115065,0.0961598649462525,"TRMT5",-0.260812657055143,0.999919252887675,"TRMT5",0.298522995601526,FALSE
"ENSG00000287527","ENSG00000287527",6.76103452726698,0.0961598649462525,"ENSG00000287527",1.14196572356923,0.999919252887675,"ENSG00000287527",3.97328165504846,FALSE
"ENSG00000105707","HPN",1.10723065247811,0.0986663138006828,"HPN",0.466300880107318,0.999919252887675,"HPN",0.453205788307737,FALSE
"ENSG00000077150","NFKB2",0.884450034475141,0.0990512796669885,"NFKB2",0.0703491911343215,0.999919252887675,"NFKB2",0.575656226895981,FALSE
"ENSG00000102172","SMS",-0.566373882649403,0.0990512796669885,"SMS",0.0371437635201577,0.999919252887675,"SMS",0.42675142017224,FALSE
"ENSG00000120324","PCDHB10",2.27773224055133,0.0990512796669885,"PCDHB10",0.620658074695165,0.999919252887675,"PCDHB10",1.17172837960593,FALSE
"ENSG00000134595","SOX3",-0.861697656648246,0.0990512796669885,"SOX3",-0.160257788482307,0.999919252887675,"SOX3",0.495992887374733,FALSE
"ENSG00000161791","FMNL3",-0.693369588291029,0.0990512796669885,"FMNL3",-0.269268640713977,0.999919252887675,"FMNL3",0.299884655939374,FALSE
"ENSG00000178222","RNF212",1.98939973737362,0.0990512796669885,"RNF212",1.06477934477836,0.999919252887675,"RNF212",0.653805349627482,FALSE
"ENSG00000186952","TMEM232",3.5118255495463,0.0990512796669885,"TMEM232",-0.145878559018942,0.999919252887675,"TMEM232",2.58638737874038,FALSE
"ENSG00000277196","ENSG00000277196",0.965352431648554,0.0990512796669885,"ENSG00000277196",0.582175612248929,0.999919252887675,"ENSG00000277196",0.270946927390968,FALSE
"ENSG00000293422","PRORSD1P",1.79646595772023,0.0990512796669885,"PRORSD1P",0.957050361745889,0.999919252887675,"PRORSD1P",0.593556460147206,FALSE
"ENSG00000134363","FST",1.07093413951736,0.0992417851543815,"FST",0.478243769102807,0.999919252887675,"FST",0.419095380064094,FALSE
"ENSG00000170373","CST1",2.85965139874454,0.0992417851543815,"CST1",-0.509687331054633,0.999919252887675,"CST1",2.38248226395546,FALSE
"ENSG00000103249","CLCN7",0.637391800661847,0.100735120393945,"CLCN7",0.205406521286423,0.999919252887675,"CLCN7",0.305459720419128,FALSE
"ENSG00000106692","FKTN",0.908570760270306,0.100735120393945,"FKTN",0.534281782067268,0.999919252887675,"FKTN",0.264662274610752,FALSE
"ENSG00000165246","NLGN4Y",9.32156110839938,0.100735120393945,"NLGN4Y",-0.0988590669444481,0.999919252887675,"NLGN4Y",6.66124298761218,FALSE
"ENSG00000166828","SCNN1G",2.18186166657017,0.100735120393945,"SCNN1G",1.0749559529815,0.999919252887675,"SCNN1G",0.782700536212682,FALSE
"ENSG00000173320","STOX2",-0.997776053148963,0.100735120393945,"STOX2",-0.120398178467774,0.999919252887675,"STOX2",0.62039984485011,FALSE
"ENSG00000177468","OLIG3",3.87628405186552,0.100735120393945,"OLIG3",0.0946260139245225,0.999919252887675,"OLIG3",2.67403604275669,FALSE
"ENSG00000188064","WNT7B",4.69848906040152,0.100735120393945,"WNT7B",2.64269238540745,0.999919252887675,"WNT7B",1.45366776962906,FALSE
"ENSG00000198848","CES1",-2.90388124912147,0.100735120393945,"CES1",-0.513390841532905,0.999919252887675,"CES1",1.69033197756727,FALSE
"ENSG00000254087","LYN",-0.678995023604149,0.100735120393945,"LYN",0.0863387145031819,0.999919252887675,"LYN",0.541172676086543,FALSE
"ENSG00000100038","TOP3B",-0.82967689711053,0.102694321879661,"TOP3B",-0.436188503688821,0.999919252887675,"TOP3B",0.278238311306691,FALSE
"ENSG00000114315","HES1",1.10905328696467,0.102694321879661,"HES1",0.41737545390488,0.999919252887675,"HES1",0.489090086152994,FALSE
"ENSG00000120437","ACAT2",-0.613289632732937,0.102694321879661,"ACAT2",-0.143971930545975,0.999919252887675,"ACAT2",0.331857729747289,FALSE
"ENSG00000184110","EIF3C",-0.688588218442673,0.102694321879661,"EIF3C",-0.209552028102403,0.999919252887675,"EIF3C",0.338729738623374,FALSE
"ENSG00000134954","ETS1",-0.924398064191546,0.103746491181754,"ETS1",-0.394622982474574,0.999919252887675,"ETS1",0.374607552785728,FALSE
"ENSG00000186376","ZNF75D",1.15463213383075,0.105164701771297,"ZNF75D",0.219066095738308,0.999919252887675,"ZNF75D",0.661545089782996,FALSE
"ENSG00000181019","NQO1",-0.888419385781759,0.105432219815556,"NQO1",-0.530709530749955,0.999919252887675,"NQO1",0.252939064190245,FALSE
"ENSG00000076554","TPD52",0.587586270079748,0.106745199600514,"TPD52",0.602660343252083,0.669359388583024,"TPD52",0.0106589793602602,FALSE
"ENSG00000125430","HS3ST3B1",0.864797468747725,0.106745199600514,"HS3ST3B1",0.0845571025552552,0.999919252887675,"HS3ST3B1",0.55171325389017,FALSE
"ENSG00000129244","ATP1B2",1.03482071085049,0.106745199600514,"ATP1B2",0.382106247077527,0.999919252887675,"ATP1B2",0.461538823512402,FALSE
